Ticket_ID,Match,Date,Time,Stadium,Block,Row,Seat,Gate,Parking_Zone,Ticket_Price,Category
T018833,Al Wehda vs Damac,2025-02-23,15:40,Jeddah Stadium,B6,D,76,4,Zone D,72,Student
T018834,Al Wehda vs Damac,2025-12-13,20:43,Jeddah Stadium,B65,H,82,4,Blue,806,Family
T018835,Al Taawon vs Al Ettifaq,2025-10-01,20:19,Prince Abdullah Al Faisal Stadium,B77,C,26,1,Blue,867,Family
T018836,Al Ahli vs Al Hilal,2023-04-11,18:56,Prince Abdullah Al Faisal Stadium,B45,C,82,5,Zone C,947,Student
T018837,Al Ahli vs Al Hilal,2023-12-09,19:45,Al Nassr Club Stadium,B39,V,93,10,Zone E,713,Regular
T018838,Al Ahli vs Al Hilal,2025-09-28,18:24,Al Hilal Stadium,B50,K,43,3,Zone A,424,Family
T018839,Al Nassr vs Al Ittihad,2024-08-17,16:29,Al Nassr Club Stadium,B2,Y,35,4,Blue,737,Family
T018840,Al Raed vs Abha,2023-08-01,15:50,Prince Abdullah Al Faisal Stadium,B35,P,92,10,Zone A,973,Regular
T018841,Al Wehda vs Damac,2024-01-04,20:24,Al Hilal Stadium,B20,N,95,10,Pink,263,Regular
T018842,Al Wehda vs Damac,2023-06-21,19:53,Jeddah Stadium,B46,B,81,8,Zone C,900,Student
T018843,Al Taawon vs Al Ettifaq,2023-10-10,20:28,Al Hilal Stadium,B95,W,77,4,Green,247,Student
T018844,Al Ahli vs Al Hilal,2024-04-12,17:49,Prince Abdullah Al Faisal Stadium,B1,C,97,9,Zone C,447,Family
T018845,Al Shabab vs Al Fateh,2024-10-29,19:58,King Fahd Stadium,B88,V,22,9,Zone D,426,VIP
T018846,Al Wehda vs Damac,2024-12-01,18:58,Al Nassr Club Stadium,B76,L,75,1,Zone A,469,Family
T018847,Al Taawon vs Al Ettifaq,2025-12-31,18:11,Al Hilal Stadium,B30,E,35,6,Zone D,138,VIP
T018848,Al Ahli vs Al Hilal,2024-09-25,15:13,Jeddah Stadium,B46,K,8,1,Zone E,422,VIP
T018849,Al Raed vs Abha,2023-04-09,20:15,Jeddah Stadium,B57,J,57,6,Zone D,480,VIP
T018850,Al Taawon vs Al Ettifaq,2025-01-09,18:52,King Fahd Stadium,B96,O,55,8,Blue,346,Regular
T018851,Al Nassr vs Al Ittihad,2024-03-06,20:42,Prince Abdullah Al Faisal Stadium,B49,H,64,6,Zone D,597,Family
T018852,Al Ahli vs Al Hilal,2025-05-29,19:47,Al Nassr Club Stadium,B41,O,79,5,Blue,720,VIP
T018853,Al Nassr vs Al Ittihad,2024-04-16,15:15,Prince Abdullah Al Faisal Stadium,B72,N,55,9,Zone D,618,Student
T018854,Al Nassr vs Al Ittihad,2023-08-10,22:19,Jeddah Stadium,B36,H,64,3,Pink,596,Student
T018855,Al Ahli vs Al Hilal,2025-06-30,22:22,Prince Abdullah Al Faisal Stadium,B25,X,97,9,Zone D,551,Student
T018856,Al Shabab vs Al Fateh,2024-05-04,21:46,Al Nassr Club Stadium,B84,Y,69,6,Zone A,477,VIP
T018857,Al Taawon vs Al Ettifaq,2024-06-27,21:08,Al Nassr Club Stadium,B29,G,55,7,Zone D,832,VIP
T018858,Al Shabab vs Al Fateh,2024-07-03,15:57,Prince Abdullah Al Faisal Stadium,B49,K,85,6,Zone E,697,VIP
T018859,Al Taawon vs Al Ettifaq,2024-08-17,19:27,Prince Abdullah Al Faisal Stadium,B71,V,91,3,Zone D,896,Family
T018860,Al Wehda vs Damac,2025-07-31,21:33,Jeddah Stadium,B16,U,9,3,Zone C,171,Regular
T018861,Al Ahli vs Al Hilal,2024-05-15,17:27,Prince Abdullah Al Faisal Stadium,B85,M,74,3,Pink,938,Family
T018862,Al Raed vs Abha,2025-10-19,22:52,Al Hilal Stadium,B89,I,18,1,Blue,580,Regular
T018863,Al Wehda vs Damac,2023-12-24,21:20,Prince Abdullah Al Faisal Stadium,B33,E,68,5,Zone A,476,Regular
T018864,Al Taawon vs Al Ettifaq,2023-07-02,17:05,Al Nassr Club Stadium,B8,A,2,2,Green,99,Family
T018865,Al Raed vs Abha,2025-03-30,20:58,Prince Abdullah Al Faisal Stadium,B98,Z,82,8,Zone A,387,Student
T018866,Al Raed vs Abha,2024-12-07,21:37,Al Nassr Club Stadium,B30,C,2,3,Zone C,192,VIP
T018867,Al Ahli vs Al Hilal,2023-09-30,15:09,King Fahd Stadium,B46,F,7,6,Zone C,880,Regular
T018868,Al Wehda vs Damac,2025-02-26,20:01,Al Nassr Club Stadium,B21,X,54,5,Blue,629,Regular
T018869,Al Taawon vs Al Ettifaq,2023-10-17,21:53,Prince Abdullah Al Faisal Stadium,B76,W,19,2,Zone A,140,Regular
T018870,Al Ahli vs Al Hilal,2023-12-01,21:56,Prince Abdullah Al Faisal Stadium,B46,C,97,2,Pink,330,VIP
T018871,Al Shabab vs Al Fateh,2023-04-16,20:48,Al Hilal Stadium,B30,S,96,1,Zone D,721,VIP
T018872,Al Nassr vs Al Ittihad,2025-02-15,18:35,King Fahd Stadium,B1,C,13,5,Zone D,669,VIP
T018873,Al Nassr vs Al Ittihad,2023-12-28,15:08,Al Nassr Club Stadium,B65,F,52,3,Zone A,513,Family
T018874,Al Wehda vs Damac,2024-03-27,18:39,Al Nassr Club Stadium,B14,S,17,1,Blue,552,Family
T018875,Al Ahli vs Al Hilal,2024-08-04,20:59,Al Nassr Club Stadium,B16,M,86,10,Zone B,902,Student
T018876,Al Wehda vs Damac,2025-08-07,22:43,Jeddah Stadium,B58,R,34,10,Blue,886,Family
T018877,Al Nassr vs Al Ittihad,2023-10-05,16:48,King Fahd Stadium,B7,X,10,1,Zone E,271,Family
T018878,Al Shabab vs Al Fateh,2024-12-01,16:13,Al Nassr Club Stadium,B21,O,9,4,Zone C,583,Regular
T018879,Al Ahli vs Al Hilal,2024-12-11,19:33,King Fahd Stadium,B20,S,53,4,Zone A,787,Regular
T018880,Al Nassr vs Al Ittihad,2023-07-16,19:53,Jeddah Stadium,B6,T,13,8,Zone D,853,VIP
T018881,Al Taawon vs Al Ettifaq,2024-04-25,15:56,Al Hilal Stadium,B27,S,54,1,Zone C,980,VIP
T018882,Al Ahli vs Al Hilal,2024-03-26,22:47,Jeddah Stadium,B49,W,16,4,Green,147,VIP
T018883,Al Wehda vs Damac,2023-05-25,15:53,Al Hilal Stadium,B91,X,71,1,Blue,224,Regular
T018884,Al Ahli vs Al Hilal,2025-04-20,20:05,Jeddah Stadium,B91,O,49,7,Zone E,283,Family
T018885,Al Ahli vs Al Hilal,2024-02-07,20:15,King Fahd Stadium,B30,P,67,1,Zone B,434,VIP
T018886,Al Raed vs Abha,2024-04-20,20:17,King Fahd Stadium,B33,S,97,6,Blue,590,Student
T018887,Al Ahli vs Al Hilal,2024-07-07,17:26,Jeddah Stadium,B62,S,93,9,Zone B,355,Student
T018888,Al Wehda vs Damac,2025-10-23,17:32,Al Nassr Club Stadium,B56,O,84,10,Zone D,268,Family
T018889,Al Wehda vs Damac,2025-03-10,17:16,Jeddah Stadium,B72,O,100,5,Green,380,VIP
T018890,Al Taawon vs Al Ettifaq,2025-04-11,17:14,Al Nassr Club Stadium,B6,N,69,2,Blue,92,Family
T018891,Al Nassr vs Al Ittihad,2023-03-28,16:47,Prince Abdullah Al Faisal Stadium,B32,M,85,10,Zone D,134,Student
T018892,Al Nassr vs Al Ittihad,2024-09-20,19:40,Jeddah Stadium,B66,C,77,8,Zone C,726,VIP
T018893,Al Taawon vs Al Ettifaq,2023-12-30,22:07,Al Hilal Stadium,B8,E,79,2,Zone B,499,VIP
T018894,Al Nassr vs Al Ittihad,2024-03-10,22:47,Al Hilal Stadium,B97,Q,12,9,Zone D,304,Student
T018895,Al Shabab vs Al Fateh,2025-06-22,19:33,Prince Abdullah Al Faisal Stadium,B35,K,56,3,Green,232,Family
T018896,Al Raed vs Abha,2025-08-02,18:49,Al Hilal Stadium,B36,T,96,8,Zone B,979,Student
T018897,Al Nassr vs Al Ittihad,2025-03-23,16:05,Al Nassr Club Stadium,B47,R,11,7,Zone B,733,Student
T018898,Al Ahli vs Al Hilal,2023-05-28,19:55,Prince Abdullah Al Faisal Stadium,B61,S,44,9,Zone E,523,Student
T018899,Al Raed vs Abha,2025-05-02,19:39,Prince Abdullah Al Faisal Stadium,B97,C,53,8,Zone E,226,Student
T018900,Al Raed vs Abha,2023-12-08,20:12,Prince Abdullah Al Faisal Stadium,B63,D,48,4,Zone A,569,VIP
T018901,Al Shabab vs Al Fateh,2023-04-20,20:25,Al Nassr Club Stadium,B78,F,95,9,Pink,758,VIP
T018902,Al Taawon vs Al Ettifaq,2023-10-21,20:45,King Fahd Stadium,B4,C,46,3,Pink,558,VIP
T018903,Al Raed vs Abha,2025-05-06,21:47,Al Nassr Club Stadium,B89,D,36,3,Zone A,574,Student
T018904,Al Ahli vs Al Hilal,2024-12-21,15:11,King Fahd Stadium,B20,J,21,5,Green,864,Regular
T018905,Al Ahli vs Al Hilal,2023-04-04,16:16,King Fahd Stadium,B7,R,11,6,Pink,568,Regular
T018906,Al Ahli vs Al Hilal,2024-04-13,15:45,Al Nassr Club Stadium,B21,J,3,5,Blue,634,VIP
T018907,Al Raed vs Abha,2024-06-05,16:30,King Fahd Stadium,B36,X,3,10,Zone E,301,Regular
T018908,Al Shabab vs Al Fateh,2023-12-10,17:15,Jeddah Stadium,B23,W,48,10,Zone D,787,Regular
T018909,Al Nassr vs Al Ittihad,2023-05-18,16:59,Prince Abdullah Al Faisal Stadium,B30,Z,78,6,Zone C,821,VIP
T018910,Al Ahli vs Al Hilal,2024-05-08,22:31,King Fahd Stadium,B68,W,15,1,Zone D,149,Family
T018911,Al Wehda vs Damac,2024-09-26,16:27,Al Nassr Club Stadium,B14,F,18,2,Pink,771,VIP
T018912,Al Raed vs Abha,2023-11-17,16:37,Al Hilal Stadium,B42,Q,87,5,Zone B,662,Student
T018913,Al Raed vs Abha,2023-08-04,22:25,Al Nassr Club Stadium,B25,W,19,9,Green,606,Student
T018914,Al Raed vs Abha,2025-06-26,20:02,Prince Abdullah Al Faisal Stadium,B21,D,71,10,Green,379,Family
T018915,Al Wehda vs Damac,2024-03-25,22:56,Al Hilal Stadium,B86,N,20,5,Pink,166,VIP
T018916,Al Ahli vs Al Hilal,2023-06-05,22:28,Al Hilal Stadium,B53,T,7,8,Zone E,483,Regular
T018917,Al Nassr vs Al Ittihad,2024-09-20,16:25,Jeddah Stadium,B86,A,96,4,Zone E,126,Family
T018918,Al Wehda vs Damac,2025-10-01,20:34,Prince Abdullah Al Faisal Stadium,B47,H,86,3,Zone B,638,Regular
T018919,Al Ahli vs Al Hilal,2024-04-13,22:01,Al Hilal Stadium,B88,H,63,7,Zone D,157,Regular
T018920,Al Wehda vs Damac,2025-12-06,15:55,Prince Abdullah Al Faisal Stadium,B41,Z,75,5,Zone C,755,Regular
T018921,Al Taawon vs Al Ettifaq,2024-12-14,15:03,Jeddah Stadium,B64,O,27,3,Zone A,986,Student
T018922,Al Taawon vs Al Ettifaq,2023-09-29,16:07,King Fahd Stadium,B33,J,53,9,Blue,900,Student
T018923,Al Shabab vs Al Fateh,2023-01-16,16:08,King Fahd Stadium,B99,V,67,1,Zone D,140,Family
T018924,Al Raed vs Abha,2024-05-15,21:07,Al Nassr Club Stadium,B7,S,7,6,Zone D,178,VIP
T018925,Al Ahli vs Al Hilal,2024-06-27,19:30,Jeddah Stadium,B35,D,42,10,Green,616,Family
T018926,Al Nassr vs Al Ittihad,2024-10-26,22:46,Al Nassr Club Stadium,B58,G,47,3,Zone D,639,Family
T018927,Al Raed vs Abha,2023-08-06,16:42,King Fahd Stadium,B59,E,7,1,Zone D,503,Student
T018928,Al Shabab vs Al Fateh,2024-07-14,18:24,Jeddah Stadium,B91,C,3,6,Zone A,354,Family
T018929,Al Nassr vs Al Ittihad,2023-02-06,20:17,King Fahd Stadium,B98,W,51,4,Green,749,Student
T018930,Al Ahli vs Al Hilal,2024-08-21,21:27,Prince Abdullah Al Faisal Stadium,B52,Q,86,1,Green,377,VIP
T018931,Al Nassr vs Al Ittihad,2023-09-07,15:17,Prince Abdullah Al Faisal Stadium,B63,N,59,8,Zone C,214,VIP
T018932,Al Wehda vs Damac,2025-02-20,17:04,Jeddah Stadium,B80,P,29,3,Blue,523,Student
T018933,Al Ahli vs Al Hilal,2024-04-08,20:11,Al Hilal Stadium,B5,Z,77,9,Pink,154,Regular
T018934,Al Nassr vs Al Ittihad,2023-02-11,22:57,Jeddah Stadium,B20,F,89,10,Zone A,902,Student
T018935,Al Taawon vs Al Ettifaq,2023-02-18,16:14,Al Hilal Stadium,B48,M,93,2,Zone C,364,Regular
T018936,Al Nassr vs Al Ittihad,2024-07-02,16:01,Al Hilal Stadium,B67,T,18,7,Zone C,897,Family
T018937,Al Ahli vs Al Hilal,2024-04-11,15:56,Jeddah Stadium,B85,S,12,8,Zone C,701,Student
T018938,Al Nassr vs Al Ittihad,2025-11-23,22:54,Prince Abdullah Al Faisal Stadium,B15,I,14,8,Pink,994,Regular
T018939,Al Ahli vs Al Hilal,2023-10-16,20:38,King Fahd Stadium,B9,I,64,8,Blue,826,VIP
T018940,Al Raed vs Abha,2024-08-25,22:20,King Fahd Stadium,B47,G,50,2,Green,753,VIP
T018941,Al Wehda vs Damac,2023-08-27,18:13,Prince Abdullah Al Faisal Stadium,B64,O,5,10,Zone E,942,Family
T018942,Al Wehda vs Damac,2023-01-04,21:14,King Fahd Stadium,B41,N,49,6,Zone E,692,Family
T018943,Al Ahli vs Al Hilal,2023-08-23,21:28,Al Nassr Club Stadium,B19,C,38,9,Pink,201,Student
T018944,Al Raed vs Abha,2023-10-11,17:32,Jeddah Stadium,B35,N,52,2,Zone C,893,Regular
T018945,Al Shabab vs Al Fateh,2025-12-05,21:06,Al Nassr Club Stadium,B71,V,92,7,Pink,852,Family
T018946,Al Wehda vs Damac,2023-03-23,17:30,Jeddah Stadium,B57,W,63,9,Zone A,184,Regular
T018947,Al Ahli vs Al Hilal,2023-10-02,21:58,Al Hilal Stadium,B93,K,10,10,Pink,885,VIP
T018948,Al Taawon vs Al Ettifaq,2025-04-30,17:20,Jeddah Stadium,B81,X,92,5,Pink,456,Family
T018949,Al Ahli vs Al Hilal,2023-05-28,18:10,Al Hilal Stadium,B79,J,67,2,Pink,175,Regular
T018950,Al Nassr vs Al Ittihad,2023-04-08,15:11,Jeddah Stadium,B42,F,76,10,Pink,462,Regular
T018951,Al Ahli vs Al Hilal,2025-02-21,19:07,Prince Abdullah Al Faisal Stadium,B95,G,37,4,Zone B,1000,Regular
T018952,Al Taawon vs Al Ettifaq,2024-02-26,17:16,Al Hilal Stadium,B21,Z,10,9,Green,217,Family
T018953,Al Nassr vs Al Ittihad,2025-03-24,19:38,Al Hilal Stadium,B29,F,41,5,Pink,337,Family
T018954,Al Nassr vs Al Ittihad,2023-11-18,19:57,King Fahd Stadium,B29,Z,60,7,Pink,264,VIP
T018955,Al Taawon vs Al Ettifaq,2023-09-23,18:20,Al Hilal Stadium,B6,W,14,1,Blue,813,VIP
T018956,Al Wehda vs Damac,2023-03-27,17:19,Al Nassr Club Stadium,B39,X,77,6,Zone B,215,Regular
T018957,Al Ahli vs Al Hilal,2025-02-19,16:46,Jeddah Stadium,B86,Q,44,7,Green,501,VIP
T018958,Al Wehda vs Damac,2024-05-20,18:24,Prince Abdullah Al Faisal Stadium,B13,Z,8,9,Pink,412,Student
T018959,Al Nassr vs Al Ittihad,2024-11-27,21:43,Prince Abdullah Al Faisal Stadium,B35,W,17,9,Zone B,470,Student
T018960,Al Ahli vs Al Hilal,2025-09-26,18:27,Al Nassr Club Stadium,B27,C,50,10,Zone C,67,Regular
T018961,Al Raed vs Abha,2024-03-06,20:01,Al Nassr Club Stadium,B81,D,75,2,Pink,549,Family
T018962,Al Raed vs Abha,2024-05-26,21:42,Jeddah Stadium,B37,C,49,9,Zone A,896,VIP
T018963,Al Nassr vs Al Ittihad,2023-01-12,18:35,Al Nassr Club Stadium,B34,H,3,2,Zone B,235,Family
T018964,Al Shabab vs Al Fateh,2025-12-17,17:51,Al Nassr Club Stadium,B15,W,86,3,Pink,366,VIP
T018965,Al Taawon vs Al Ettifaq,2025-01-16,18:00,Jeddah Stadium,B3,E,32,5,Zone E,389,VIP
T018966,Al Ahli vs Al Hilal,2024-08-18,18:24,Al Nassr Club Stadium,B29,G,77,10,Zone E,491,Student
T018967,Al Wehda vs Damac,2023-07-22,22:25,Jeddah Stadium,B87,O,13,8,Zone B,742,Family
T018968,Al Raed vs Abha,2025-06-08,17:15,King Fahd Stadium,B11,B,81,6,Zone B,734,Regular
T018969,Al Wehda vs Damac,2025-12-02,21:11,King Fahd Stadium,B46,R,32,3,Zone B,899,VIP
T018970,Al Wehda vs Damac,2024-05-26,20:08,Prince Abdullah Al Faisal Stadium,B74,J,79,1,Zone D,282,Student
T018971,Al Shabab vs Al Fateh,2025-11-29,20:56,King Fahd Stadium,B10,Q,25,8,Pink,308,Family
T018972,Al Wehda vs Damac,2023-11-28,22:08,Al Hilal Stadium,B77,J,83,6,Zone A,999,VIP
T018973,Al Wehda vs Damac,2023-10-30,22:21,Al Hilal Stadium,B17,O,22,8,Zone D,784,Regular
T018974,Al Shabab vs Al Fateh,2025-07-04,20:08,Al Nassr Club Stadium,B80,S,6,1,Pink,243,Student
T018975,Al Wehda vs Damac,2023-10-02,18:05,King Fahd Stadium,B62,U,45,4,Zone D,815,VIP
T018976,Al Raed vs Abha,2025-01-14,19:24,Prince Abdullah Al Faisal Stadium,B17,Q,34,6,Zone D,653,Family
T018977,Al Ahli vs Al Hilal,2024-07-08,21:02,Jeddah Stadium,B53,A,46,5,Pink,401,Family
T018978,Al Nassr vs Al Ittihad,2025-07-12,15:43,Prince Abdullah Al Faisal Stadium,B93,C,99,3,Blue,947,VIP
T018979,Al Shabab vs Al Fateh,2024-06-19,20:02,Jeddah Stadium,B82,Q,94,3,Zone D,537,Student
T018980,Al Taawon vs Al Ettifaq,2025-09-05,20:14,King Fahd Stadium,B45,A,88,8,Zone C,753,Regular
T018981,Al Ahli vs Al Hilal,2023-02-19,16:27,King Fahd Stadium,B19,E,68,6,Zone D,309,Student
T018982,Al Shabab vs Al Fateh,2023-02-20,17:40,Al Nassr Club Stadium,B50,J,59,10,Zone D,616,Student
T018983,Al Raed vs Abha,2023-03-19,16:43,Prince Abdullah Al Faisal Stadium,B11,L,53,8,Zone C,318,Family
T018984,Al Raed vs Abha,2023-11-01,22:41,Al Nassr Club Stadium,B72,S,56,5,Pink,810,Student
T018985,Al Nassr vs Al Ittihad,2025-09-11,18:13,Al Nassr Club Stadium,B89,S,73,9,Zone C,568,VIP
T018986,Al Nassr vs Al Ittihad,2024-08-29,15:46,King Fahd Stadium,B97,L,61,5,Zone A,879,Family
T018987,Al Ahli vs Al Hilal,2025-12-23,21:03,Al Nassr Club Stadium,B34,S,60,10,Zone C,719,Student
T018988,Al Nassr vs Al Ittihad,2024-08-17,20:57,Al Hilal Stadium,B40,O,4,9,Blue,917,VIP
T018989,Al Nassr vs Al Ittihad,2024-01-21,20:51,Al Nassr Club Stadium,B42,H,43,3,Green,180,Regular
T018990,Al Nassr vs Al Ittihad,2025-07-02,22:25,Al Hilal Stadium,B38,E,10,2,Zone C,259,VIP
T018991,Al Nassr vs Al Ittihad,2024-03-31,16:41,Al Hilal Stadium,B24,L,15,3,Zone D,397,VIP
T018992,Al Ahli vs Al Hilal,2024-07-09,22:37,King Fahd Stadium,B35,P,37,10,Zone C,733,Regular
T018993,Al Raed vs Abha,2025-12-27,21:27,Al Nassr Club Stadium,B55,G,74,3,Zone C,973,Regular
T018994,Al Nassr vs Al Ittihad,2024-10-04,15:35,Al Hilal Stadium,B76,P,43,7,Zone D,892,Student
T018995,Al Wehda vs Damac,2024-01-08,15:26,Al Hilal Stadium,B83,R,24,2,Zone B,675,VIP
T018996,Al Ahli vs Al Hilal,2024-11-25,15:06,King Fahd Stadium,B90,J,23,6,Blue,514,Family
T018997,Al Ahli vs Al Hilal,2025-04-09,20:24,King Fahd Stadium,B85,U,46,6,Zone C,381,VIP
T018998,Al Shabab vs Al Fateh,2025-03-21,18:53,Al Hilal Stadium,B87,N,48,3,Zone D,398,VIP
T018999,Al Taawon vs Al Ettifaq,2024-08-22,15:02,Prince Abdullah Al Faisal Stadium,B46,C,29,5,Zone B,442,Regular
T019000,Al Wehda vs Damac,2025-01-24,19:35,Jeddah Stadium,B23,X,14,3,Zone C,194,VIP
T019001,Al Taawon vs Al Ettifaq,2023-11-23,15:36,Jeddah Stadium,B89,F,88,6,Blue,451,Student
T019002,Al Nassr vs Al Ittihad,2025-03-23,16:51,Al Nassr Club Stadium,B37,R,44,7,Zone B,929,Regular
T019003,Al Shabab vs Al Fateh,2025-01-21,21:21,Al Hilal Stadium,B69,K,80,10,Pink,238,Regular
T019004,Al Shabab vs Al Fateh,2024-09-07,21:20,King Fahd Stadium,B56,M,51,4,Zone C,658,VIP
T019005,Al Wehda vs Damac,2023-09-24,17:01,Jeddah Stadium,B21,G,39,10,Zone B,633,Family
T019006,Al Nassr vs Al Ittihad,2023-12-22,15:57,Al Nassr Club Stadium,B21,Q,34,6,Zone E,362,Family
T019007,Al Ahli vs Al Hilal,2024-05-30,15:06,Al Hilal Stadium,B60,F,6,9,Zone B,511,VIP
T019008,Al Shabab vs Al Fateh,2024-03-19,20:52,Al Hilal Stadium,B84,S,89,5,Zone C,223,Student
T019009,Al Wehda vs Damac,2024-02-25,16:01,Jeddah Stadium,B25,D,87,7,Zone D,480,VIP
T019010,Al Ahli vs Al Hilal,2024-03-02,19:23,King Fahd Stadium,B55,Q,17,4,Zone C,990,Family
T019011,Al Raed vs Abha,2024-01-26,21:30,Al Nassr Club Stadium,B7,H,9,4,Pink,735,VIP
T019012,Al Ahli vs Al Hilal,2025-03-01,21:38,Jeddah Stadium,B45,D,35,8,Green,937,Regular
T019013,Al Shabab vs Al Fateh,2024-11-12,16:23,King Fahd Stadium,B83,L,20,6,Zone E,559,Student
T019014,Al Ahli vs Al Hilal,2023-11-04,22:01,Al Nassr Club Stadium,B11,R,60,7,Zone C,324,Student
T019015,Al Ahli vs Al Hilal,2025-09-29,17:48,Al Hilal Stadium,B43,C,47,7,Blue,278,Student
T019016,Al Ahli vs Al Hilal,2023-04-29,16:55,Jeddah Stadium,B6,Z,62,6,Green,146,Student
T019017,Al Nassr vs Al Ittihad,2023-04-02,15:30,Prince Abdullah Al Faisal Stadium,B84,Y,15,4,Zone E,400,VIP
T019018,Al Shabab vs Al Fateh,2024-11-21,18:51,Al Hilal Stadium,B77,E,43,2,Blue,704,VIP
T019019,Al Taawon vs Al Ettifaq,2023-06-18,17:09,Al Hilal Stadium,B29,Y,72,8,Zone B,628,VIP
T019020,Al Wehda vs Damac,2025-05-10,15:16,Jeddah Stadium,B50,Q,25,7,Pink,670,Family
T019021,Al Ahli vs Al Hilal,2025-05-28,15:37,Al Nassr Club Stadium,B12,J,29,4,Blue,583,VIP
T019022,Al Shabab vs Al Fateh,2023-04-22,18:13,Al Hilal Stadium,B43,X,46,9,Zone A,799,VIP
T019023,Al Ahli vs Al Hilal,2024-03-20,22:17,Al Nassr Club Stadium,B34,M,60,2,Blue,896,VIP
T019024,Al Raed vs Abha,2024-05-23,17:43,King Fahd Stadium,B84,E,34,2,Pink,668,Family
T019025,Al Raed vs Abha,2025-01-17,15:52,Al Hilal Stadium,B15,Y,35,9,Green,942,Regular
T019026,Al Nassr vs Al Ittihad,2024-09-08,16:28,Al Nassr Club Stadium,B12,Y,39,3,Blue,222,Student
T019027,Al Taawon vs Al Ettifaq,2023-10-16,20:21,Al Nassr Club Stadium,B91,T,34,6,Zone A,810,Family
T019028,Al Taawon vs Al Ettifaq,2023-11-21,15:01,Jeddah Stadium,B43,A,16,6,Pink,958,Regular
T019029,Al Wehda vs Damac,2023-11-21,17:24,King Fahd Stadium,B44,B,20,2,Zone E,178,Regular
T019030,Al Nassr vs Al Ittihad,2023-09-12,21:24,Prince Abdullah Al Faisal Stadium,B19,K,85,5,Blue,360,Regular
T019031,Al Nassr vs Al Ittihad,2023-02-28,17:21,King Fahd Stadium,B72,X,70,4,Zone E,965,Family
T019032,Al Taawon vs Al Ettifaq,2025-08-30,22:11,King Fahd Stadium,B98,I,89,7,Zone C,751,Family
T019033,Al Wehda vs Damac,2025-06-06,15:23,Al Hilal Stadium,B93,R,34,2,Zone B,802,Regular
T019034,Al Ahli vs Al Hilal,2023-01-13,20:25,Prince Abdullah Al Faisal Stadium,B78,Z,45,1,Zone E,510,Student
T019035,Al Shabab vs Al Fateh,2024-11-29,20:52,King Fahd Stadium,B88,K,99,7,Zone E,108,Student
T019036,Al Nassr vs Al Ittihad,2023-07-30,20:34,Prince Abdullah Al Faisal Stadium,B25,F,82,8,Zone D,405,Family
T019037,Al Raed vs Abha,2023-12-18,16:53,King Fahd Stadium,B72,T,80,10,Pink,418,Family
T019038,Al Ahli vs Al Hilal,2023-01-19,16:50,Al Nassr Club Stadium,B48,Z,70,2,Zone A,332,Regular
T019039,Al Ahli vs Al Hilal,2025-09-10,21:03,King Fahd Stadium,B93,M,60,6,Zone B,630,VIP
T019040,Al Wehda vs Damac,2024-05-09,17:45,Al Nassr Club Stadium,B97,G,63,2,Pink,720,Student
T019041,Al Shabab vs Al Fateh,2023-01-01,19:42,King Fahd Stadium,B48,O,23,7,Blue,760,VIP
T019042,Al Wehda vs Damac,2023-02-18,21:29,Prince Abdullah Al Faisal Stadium,B39,Y,33,6,Zone D,860,Regular
T019043,Al Wehda vs Damac,2025-01-22,15:33,King Fahd Stadium,B25,T,46,6,Blue,713,Regular
T019044,Al Ahli vs Al Hilal,2025-02-26,15:56,King Fahd Stadium,B80,C,37,7,Zone D,546,VIP
T019045,Al Raed vs Abha,2024-05-12,22:06,Jeddah Stadium,B20,Z,50,9,Zone D,934,VIP
T019046,Al Nassr vs Al Ittihad,2024-12-03,19:23,King Fahd Stadium,B64,C,5,4,Zone B,344,Family
T019047,Al Ahli vs Al Hilal,2023-10-27,20:00,Al Hilal Stadium,B71,G,67,10,Green,715,Regular
T019048,Al Ahli vs Al Hilal,2024-04-01,15:41,Al Nassr Club Stadium,B85,C,83,10,Zone A,490,Family
T019049,Al Shabab vs Al Fateh,2024-02-12,22:57,Jeddah Stadium,B77,F,66,4,Zone B,840,Family
T019050,Al Ahli vs Al Hilal,2024-12-03,21:55,King Fahd Stadium,B8,I,31,9,Zone A,98,Family
T019051,Al Raed vs Abha,2025-02-16,16:58,Al Hilal Stadium,B91,Q,83,9,Green,662,VIP
T019052,Al Nassr vs Al Ittihad,2023-08-03,15:32,King Fahd Stadium,B91,U,7,9,Blue,530,Family
T019053,Al Taawon vs Al Ettifaq,2023-06-05,21:26,Al Hilal Stadium,B99,T,16,3,Zone A,731,Student
T019054,Al Raed vs Abha,2023-10-25,20:10,Prince Abdullah Al Faisal Stadium,B97,P,41,9,Zone E,564,Regular
T019055,Al Ahli vs Al Hilal,2023-06-20,19:01,Jeddah Stadium,B46,S,99,9,Zone D,509,Regular
T019056,Al Ahli vs Al Hilal,2024-10-13,20:59,Al Hilal Stadium,B63,E,62,4,Blue,999,Family
T019057,Al Raed vs Abha,2023-05-12,20:01,Al Hilal Stadium,B80,G,66,1,Green,954,Regular
T019058,Al Nassr vs Al Ittihad,2024-02-22,19:04,Prince Abdullah Al Faisal Stadium,B25,E,8,8,Zone E,181,Family
T019059,Al Raed vs Abha,2023-03-17,19:56,Al Nassr Club Stadium,B43,K,23,9,Green,93,VIP
T019060,Al Taawon vs Al Ettifaq,2023-12-02,17:20,Prince Abdullah Al Faisal Stadium,B10,W,49,10,Pink,188,VIP
